districtid,weekid,statemean,statestdev
497,20,1211.84,1340.21
497,21,1053.59,1278.79
497,22,1095.25,1302.23
497,23,1125.81,1506.08
497,24,1170.66,1586.98
497,25,1157.28,1393.34
498,1,0,0.0
498,2,0,0.0
498,3,0,0.0
498,4,0,0.0
498,5,0,0.0
498,6,0,0.0
498,7,0,0.0
498,8,0,0.0
498,9,0,0.0
498,10,0,0.0
498,11,0.12,0.44
498,12,1.62,5.98
498,13,1.75,5.53
498,14,1.92,4.5
498,15,1.5,3.97
498,16,3.29,9.71
498,17,3.21,9.96
498,18,12,43.27
498,19,19,63.99
498,20,21.58,41.89
498,21,15.29,22.46
498,22,21.88,29.54
498,23,23.12,33.38
498,24,27.08,40.12
498,25,42.96,70.61
499,1,0,0.0
499,2,0,0.0
499,3,0,0.0
499,4,0,0.0
499,5,0,0.0
499,6,0,0.0
499,7,124.21,498.57
499,8,232.21,782.92
499,9,307.24,1000.96
499,10,483.47,1764.81
499,11,528.15,1694.69
499,12,521.59,1585.12
499,13,633.79,1781.19
499,14,692.06,1771.64
499,15,909.68,2236.29
499,16,1200.65,2823.29
499,17,1361.74,3090.76
499,18,1589.56,3462.33
499,19,1909.53,4109.57
499,20,1902.94,3590.51
499,21,2062.09,3416.14
499,22,2374.85,3364.39
499,23,2524.41,3782.91
499,24,2669.65,4058.92
499,25,3445.15,4799.13
500,1,0,0.0
500,2,0,0.0
500,3,0,0.0
500,4,0,0.0
500,5,0,0.0
500,6,0,0.0
500,7,124.26,498.55
500,8,232.85,782.74
500,9,307.91,1000.77
500,10,484.32,1764.59
500,11,528.38,1694.62
500,12,523.18,1584.63
500,13,634.62,1780.91
500,14,693.24,1771.21
500,15,908.41,2236.77
500,16,1201.76,2822.83
500,17,1365.09,3089.4
500,18,1592.94,3460.94
500,19,1918.21,4106.13
500,20,1915.41,3585.11
500,21,2088.68,3405.47
500,22,2392.74,3354.81
500,23,2549.65,3771.66
500,24,2690.65,4050.82
500,25,3489.47,4781.52
501,1,0,0.0
501,2,0,0.0
501,3,0,0.0
501,4,0,0.0
501,5,0,0.0
501,6,0,0.0
501,7,0.23,1.15
501,8,0.62,2.04
501,9,0.31,1.03
501,10,5.58,6.44
501,11,8.92,14.51
501,12,18.31,21.94
501,13,24.08,28.26
501,14,22.23,27.77
501,15,18.19,23.02
501,16,20.65,30.0
501,17,25.5,43.53
501,18,49.73,94.52
501,19,73.65,162.08
501,20,85.12,204.19
501,21,91.73,179.94
501,22,119.5,232.24
501,23,195.96,375.55
501,24,323.46,602.86
501,25,547.5,998.27
502,1,0,0.0
502,2,0,0.0
502,3,0,0.0
502,4,0,0.0
502,5,0,0.0
502,6,0,0.0
502,7,54.78,236.46
502,8,85.69,346.04
502,9,99.72,451.62
502,10,83.56,322.09
502,11,83.62,327.77
502,12,101.38,367.84
502,13,107.47,410.58
502,14,113.31,399.43
502,15,124.59,351.13
502,16,143.66,346.11
502,17,175.47,371.85
502,18,200.91,369.69
502,19,222.88,396.7
502,20,241.47,377.43
502,21,228.88,344.51
502,22,237.91,347.57
502,23,247.59,358.78
502,24,253.94,377.76
502,25,282.97,406.54
503,1,0,0.0
503,2,0,0.0
503,3,0,0.0
503,4,0,0.0
503,5,0,0.0
503,6,0,0.0
503,7,13.69,53.18
503,8,13.16,41.46
503,9,26.14,89.61
503,10,31,88.34
503,11,29.61,78.79
503,12,26.08,59.35
503,13,27.67,70.11
503,14,21.1,55.43
503,15,24.25,53.56
503,16,32.1,67.75
503,17,50.84,100.56
503,18,88.65,160.95
503,19,100.22,179.05
503,20,110.82,214.55
503,21,107.35,199.34
503,22,122.47,202.94
503,23,144.8,240.27
503,24,175.16,273.64
503,25,213.02,351.21
504,1,0,0.0
504,2,0,0.0
504,3,0,0.0
504,4,0,0.0
504,5,0,0.0
504,6,0,0.0
504,7,120.44,498.98
504,8,223.26,783.45
504,9,300.94,1002.04
504,10,481.79,1765.21
504,11,523.15,1695.96
504,12,514.5,1586.63
504,13,621.91,1783.79
504,14,671.24,1774.6
504,15,879.41,2240.9
504,16,1166.53,2829.73
504,17,1309.21,3095.47
504,18,1534.94,3468.74
504,19,1827.65,4110.46
504,20,1830.18,3591.73
504,21,1966.79,3394.77
504,22,2223.41,3311.61
504,23,2393.74,3746.62
504,24,2533.09,4018.61
504,25,3316.79,4769.14
505,1,0,0.0
505,2,0,0.0
505,3,0,0.0
505,4,0,0.0
505,5,0,0.0
505,6,0,0.0
505,7,54.62,236.49
505,8,85.69,346.04
505,9,99.75,451.61
505,10,83.41,322.13
505,11,83.41,327.82
505,12,101.34,367.85
505,13,107.44,410.58
505,14,113.53,399.37
505,15,124.62,351.12
505,16,142.19,346.59
505,17,172.84,372.69
505,18,198.25,370.67
505,19,222.91,396.69
505,20,241.34,377.48
505,21,228.47,344.68
505,22,237.44,347.81
505,23,247.19,358.98
505,24,254.22,377.63
505,25,282.5,406.78
506,1,0,0.0
506,2,0,0.0
506,3,0,0.0
506,4,0,0.0
506,5,0,0.0
506,6,0,0.0
506,7,5.49,8.8
506,8,3.49,3.37
506,9,14.51,11.52
506,10,32.24,26.06
506,11,30.89,16.5
506,12,33.16,22.2
506,13,37.92,25.03
506,14,32.27,19.63
506,15,38.49,34.29
506,16,64.62,66.92
506,17,92.89,122.04
506,18,258.73,312.93
506,19,301.32,376.0
506,20,481.7,531.09
506,21,569.16,517.5
506,22,699.86,571.02
506,23,482.41,386.94
506,24,349.03,313.28
506,25,344.51,279.35
507,1,0,0.0
507,2,0,0.0
507,3,0,0.0
507,4,0,0.0
507,5,0,0.0
507,6,0,0.0
507,7,1.97,5.66
507,8,6.59,21.24
507,9,13.1,31.96
507,10,17.45,25.87
507,11,17.83,17.58
507,12,32.55,40.21
507,13,26.93,33.18
507,14,35.86,39.85
507,15,58.38,90.15
507,16,76.72,156.66
507,17,131.86,289.02
507,18,141.86,306.79
507,19,247.59,536.56
507,20,319.59,506.42
507,21,360.93,437.0
507,22,430.97,458.31
507,23,610.62,606.44
507,24,743.38,835.83
507,25,753.38,949.63
508,1,0,0.0
508,2,0,0.0
508,3,0,0.0
508,4,0,0.0
508,5,0,0.0
508,6,0,0.0
508,7,13.69,53.18
508,8,12.96,41.5
508,9,25.35,89.66
508,10,30.84,88.38
508,11,27.04,77.23
508,12,24.08,58.23
508,13,26.49,70.03
508,14,20.33,55.35
508,15,23.94,53.63
508,16,31.88,67.83
508,17,50.18,100.75
508,18,88.67,160.95
508,19,100.02,179.1
508,20,108.65,214.73
508,21,106.92,199.4
508,22,121.78,203.19
508,23,142.98,240.64
508,24,173.92,273.94
508,25,212.84,351.25
509,1,0,0.0
509,2,0,0.0
509,3,0,0.0
509,4,0,0.0
509,5,0,0.0
509,6,0,0.0
509,7,26.16,126.91
509,8,112.5,361.56
509,9,117.41,511.35
509,10,142.47,642.96
509,11,160.31,691.63
509,12,253.84,1213.21
509,13,353.28,1636.66
509,14,394.06,1586.71
509,15,610.69,2073.16
509,16,824.72,2550.09
509,17,771.44,1656.33
509,18,893.19,1469.48
509,19,1119.88,1566.24
509,20,1214.25,1338.35
509,21,1056.06,1277.11
509,22,1099.72,1298.99
509,23,1129.84,1503.78
509,24,1175.59,1584.55
509,25,1164.19,1389.65
510,1,0,0.0
510,2,0,0.0
510,3,0,0.0
510,4,0,0.0
510,5,0,0.0
510,6,0,0.0
510,7,13.69,53.18
510,8,13.16,41.46
510,9,26.14,89.61
510,10,31,88.34
510,11,29.8,78.72
510,12,26.22,59.3
510,13,27.71,70.09
510,14,21.1,55.43
510,15,24.31,53.53
510,16,32.08,67.76
510,17,50.9,100.53
510,18,89.24,160.72
510,19,101.06,178.72
510,20,111.2,214.4
510,21,108.37,199.0
510,22,122.94,202.7
510,23,145.29,240.04
510,24,175.22,273.61
510,25,215.06,350.49
511,1,0,0.0
511,2,0,0.0
511,3,0,0.0
511,4,0,0.0
511,5,0,0.0
511,6,0,0.0
511,7,0,0.0
511,8,53.95,158.92
511,9,31.5,80.84
511,10,34.32,79.8
511,11,64.64,97.29
511,12,101.86,147.54
511,13,113.64,172.08
511,14,110.09,212.4
511,15,115.41,196.68
511,16,159.95,316.08
511,17,249.82,494.65
511,18,408.91,740.66
511,19,560.64,1012.83
511,20,569.41,984.44
511,21,709.55,989.12
511,22,757.95,906.77
511,23,802.45,781.86
511,24,771.91,694.6
511,25,755.5,645.43
512,1,0,0.0
512,2,0,0.0
512,3,0,0.0
512,4,0,0.0
512,5,0,0.0
512,6,0,0.0
512,7,0,0.0
512,8,0.1,0.3
512,9,0,0.0
512,10,0.1,0.3
512,11,1.2,1.89
512,12,0.6,0.8
512,13,1,1.55
512,14,-0.1,0.3
512,15,0.4,0.66
512,16,2.2,3.71
512,17,10.7,29.82
512,18,22.7,58.37
512,19,22.9,57.14
512,20,22.4,43.85
512,21,16.5,30.02
512,22,26.3,42.96
512,23,51.5,101.34
512,24,46.6,83.86
512,25,63,111.17
513,1,0,0.0
513,2,0,0.0
513,3,0,0.0
513,4,0,0.0
513,5,0,0.0
513,6,0,0.0
513,7,0.43,0.73
513,8,18.57,45.49
513,9,4.14,9.75
513,10,3.29,1.83
513,11,11,7.8
513,12,67.43,64.32
513,13,42.43,77.39
513,14,20,17.41
513,15,20.29,9.39
513,16,27.57,15.89
513,17,54.57,41.36
513,18,91.43,49.23
513,19,154.57,98.47
513,20,170.43,154.1
513,21,97,93.41
513,22,114.86,113.82
513,23,185,175.12
513,24,329.71,291.65
513,25,481.29,478.05
514,1,0,0.0
514,2,0,0.0
514,3,0,0.0
514,4,0,0.0
514,5,0,0.0
514,6,0,0.0
514,7,1.97,5.66
514,8,6.62,21.23
514,9,13.28,31.9
514,10,18.34,25.7
514,11,18.34,17.8
514,12,31.45,40.16
514,13,27.59,32.95
514,14,35.86,39.85
514,15,59.17,89.75
514,16,77.59,156.31
514,17,135.21,288.08
514,18,143.48,306.24
514,19,251.93,535.1
514,20,325.14,504.17
514,21,368.76,432.84
514,22,443,453.65
514,23,632.97,597.43
514,24,768.28,827.09
514,25,757.34,948.13
515,1,0,0.0
515,2,0,0.0
515,3,0,0.0
515,4,0,0.0
515,5,0,0.0
515,6,0,0.0
515,7,3.76,9.12
515,8,14.19,21.27
515,9,9.81,17.09
515,10,10.62,17.28
515,11,37.48,89.49
515,12,95.9,214.56
515,13,131.95,307.48
515,14,164.38,309.79
515,15,150.48,292.49
515,16,145.57,256.49
515,17,189,243.36
515,18,230.76,280.99
515,19,234.43,278.7
515,20,246.1,293.69
515,21,241.71,241.22
515,22,263.43,203.89
515,23,325.71,204.9
515,24,411,232.45
515,25,580.76,346.31
516,1,0,0.0
516,2,0,0.0
516,3,0,0.0
516,4,0,0.0
516,5,0,0.0
516,6,0,0.0
516,7,124.29,498.54
516,8,233.06,782.68
516,9,307.88,1000.78
516,10,483.97,1764.69
516,11,527.35,1694.93
516,12,521.82,1585.05
516,13,634.12,1781.08
516,14,693.5,1771.11
516,15,910.06,2236.14
516,16,1201,2823.14
516,17,1363.88,3089.9
516,18,1592.24,3461.24
516,19,1917.74,4106.34
516,20,1908.79,3588.17
516,21,2064.26,3415.54
516,22,2361.44,3369.38
516,23,2522.41,3783.54
516,24,2686.79,4052.59
516,25,3471.59,4790.36
517,1,0,0.0
517,2,0,0.0
517,3,0,0.0
517,4,0,0.0
517,5,0,0.0
517,6,0,0.0
517,7,0,0.0
517,8,0,0.0
517,9,0,0.0
517,10,0,0.0
517,11,0.12,0.44
517,12,1.71,5.97
517,13,1.79,5.52
517,14,1.92,4.5
517,15,1.75,4.05
517,16,3.42,9.68
517,17,3.42,9.94
517,18,12.88,43.23
517,19,19.83,63.87
517,20,22.83,41.67
517,21,18.46,25.27
517,22,22.54,29.22
517,23,23.46,33.21
517,24,26.25,40.39
517,25,43.17,70.49
518,1,0,0.0
518,2,0,0.0
518,3,0,0.0
518,4,0,0.0
518,5,0,0.0
518,6,0,0.0
518,7,1.43,5.69
518,8,1.78,4.49
518,9,2.65,4.94
518,10,5.78,6.37
518,11,10.39,16.07
518,12,18.87,23.81
518,13,28.65,28.93
518,14,13.57,23.19
518,15,13.65,13.78
518,16,17.26,25.02
518,17,38.48,40.23
518,18,73.04,75.56
518,19,103.13,163.45
518,20,183.61,191.54
518,21,229.78,264.47
518,22,225,250.79
518,23,276.52,353.45
518,24,346.52,373.48
518,25,547.57,697.19
519,1,0,0.0
519,2,0,0.0
519,3,0,0.0
519,4,0,0.0
519,5,0,0.0
519,6,0,0.0
519,7,2.31,2.3
519,8,0.46,0.93
519,9,5.62,6.08
519,10,13.15,11.65
519,11,25.31,16.69
519,12,39.77,18.19
519,13,42.08,28.34
519,14,43.08,17.63
519,15,68.15,29.82
519,16,78.62,46.49
519,17,155.15,108.48
519,18,307.15,276.86
519,19,468.08,312.09
519,20,484,287.62
519,21,607.08,493.24
519,22,681.69,559.94
519,23,988.85,827.74
519,24,1116.62,655.61
519,25,976.85,533.92
520,1,0,0.0
520,2,0,0.0
520,3,0,0.0
520,4,0,0.0
520,5,0,0.0
520,6,0,0.0
520,7,1.43,5.69
520,8,1.57,4.45
520,9,2.35,4.88
520,10,5.78,6.37
520,11,10.48,16.03
520,12,18.39,24.07
520,13,29,28.83
520,14,13.61,23.16
520,15,13.43,13.94
520,16,16.74,25.18
520,17,39.22,40.08
520,18,73.65,75.25
520,19,101.3,163.42
520,20,177.35,193.76
520,21,224.78,266.18
520,22,210.35,251.96
520,23,264.57,355.54
520,24,340.3,377.34
520,25,536.57,702.3
521,1,0,0.0
521,2,0,0.0
521,3,0,0.0
521,4,0,0.0
521,5,0,0.0
521,6,0,0.0
521,7,122.91,498.82
521,8,231.29,783.14
521,9,303.82,1001.72
521,10,478.15,1765.87
521,11,517.91,1696.74
521,12,511.06,1586.96
521,13,610.44,1783.67
521,14,664.59,1773.75
521,15,862.15,2237.12
521,16,1135.26,2822.97
521,17,1302.76,3093.9
521,18,1530.85,3468.0
521,19,1855.35,4116.55
521,20,1858.26,3597.37
521,21,2036.56,3419.56
521,22,2316.24,3372.41
521,23,2494.21,3788.59
521,24,2659.53,4061.47
521,25,3434.29,4801.26
522,1,0,0.0
522,2,0,0.0
522,3,0,0.0
522,4,0,0.0
522,5,0,0.0
522,6,0,0.0
522,7,17.94,48.94
522,8,26.41,62.0
522,9,37.06,71.2
522,10,50.12,66.38
522,11,52.97,69.69
522,12,49.16,83.92
522,13,58.44,98.33
522,14,61.03,86.24
522,15,69.34,96.41
522,16,75.19,81.46
522,17,120.28,163.7
522,18,135,190.89
522,19,196.62,293.25
522,20,237.69,311.7
522,21,235.75,274.56
522,22,262.75,279.93
522,23,278.84,336.2
522,24,284.53,410.91
522,25,318.69,443.28
523,1,0,0.0
523,2,0,0.0
523,3,0,0.0
523,4,0,0.0
523,5,0,0.0
523,6,0,0.0
523,7,3.81,9.1
523,8,14.14,21.3
523,9,9.95,17.05
523,10,10.52,17.33
523,11,36.9,89.66
523,12,93.71,215.14
523,13,130.05,308.01
523,14,161.9,310.71
523,15,150.71,292.4
523,16,146.29,256.24
523,17,187.43,244.05
523,18,228.33,281.72
523,19,229.29,280.72
523,20,241.86,295.81
523,21,236.57,244.21
523,22,256.43,209.03
523,23,322.1,209.2
523,24,410.24,233.55
523,25,577.76,350.26
524,1,0,0.0
524,2,0,0.0
524,3,0,0.0
524,4,0,0.0
524,5,0,0.0
524,6,0,0.0
524,7,3.81,9.1
524,8,14.14,21.3
524,9,9.86,17.08
524,10,10.62,17.28
524,11,37.67,89.42
524,12,96.52,214.31
524,13,132.24,307.38
524,14,163.57,310.14
524,15,151.57,292.05
524,16,148.05,255.44
524,17,191.1,242.09
524,18,231.57,280.64
524,19,229.57,280.66
524,20,239.71,296.37
524,21,229.14,244.29
524,22,252.71,209.62
524,23,310.05,213.4
524,24,388.48,241.69
524,25,543.76,355.25
525,1,0,0.0
525,2,0,0.0
525,3,0,0.0
525,4,0,0.0
525,5,0,0.0
525,6,0,0.0
525,7,54.12,236.58
525,8,85.03,346.18
525,9,99.44,451.68
525,10,83.53,322.1
525,11,83.31,327.84
525,12,101.03,367.93
525,13,107.16,410.65
525,14,113.28,399.43
525,15,124.88,351.06
525,16,142.78,346.42
525,17,174.84,372.11
525,18,199.94,370.12
525,19,223.22,396.6
525,20,241.41,377.45
525,21,226.5,345.3
525,22,232.12,349.02
525,23,240.84,360.15
525,24,249.81,378.93
525,25,277.62,408.21
526,1,0,0.0
526,2,0,0.0
526,3,0,0.0
526,4,0,0.0
526,5,0,0.0
526,6,0,0.0
526,7,3.76,9.12
526,8,13.14,21.35
526,9,10.1,16.98
526,10,9.81,17.36
526,11,37.33,89.54
526,12,96.1,214.49
526,13,132.19,307.4
526,14,164.24,309.86
526,15,150.29,292.56
526,16,145.81,256.42
526,17,185.29,244.62
526,18,229.71,281.36
526,19,221.24,279.71
526,20,234.67,296.33
526,21,224,241.43
526,22,242.43,203.63
526,23,296.29,199.37
526,24,380.76,234.05
526,25,535.81,345.95
527,1,0,0.0
527,2,0,0.0
527,3,0,0.0
527,4,0,0.0
527,5,0,0.0
527,6,0,0.0
527,7,13.69,53.18
527,8,13.14,41.47
527,9,26.14,89.61
527,10,30.96,88.35
527,11,29.65,78.77
527,12,26.04,59.37
527,13,27.69,70.1
527,14,21.14,55.42
527,15,24.2,53.58
527,16,31.84,67.84
527,17,50.73,100.61
527,18,89.39,160.64
527,19,100.78,178.85
527,20,111.33,214.34
527,21,108.04,199.14
527,22,122,203.13
527,23,145.12,240.13
527,24,175.84,273.34
527,25,215.02,350.51
528,1,0,0.0
528,2,0,0.0
528,3,0,0.0
528,4,0,0.0
528,5,0,0.0
528,6,0,0.0
528,7,0,0.0
528,8,0,0.0
528,9,0,0.0
528,10,0,0.0
528,11,0.08,0.4
528,12,1.54,5.96
528,13,1.79,5.52
528,14,1.17,2.75
528,15,0.96,1.88
528,16,1.46,3.35
528,17,1.42,3.53
528,18,3.79,6.36
528,19,6.33,7.62
528,20,14.88,22.73
528,21,15.88,23.81
528,22,18.38,24.65
528,23,18.88,27.83
528,24,19.29,21.26
528,25,28.96,33.47
529,1,0,0.0
529,2,0,0.0
529,3,0,0.0
529,4,0,0.0
529,5,0,0.0
529,6,0,0.0
529,7,124.24,498.56
529,8,233.09,782.67
529,9,307.88,1000.78
529,10,484.15,1764.64
529,11,527.41,1694.91
529,12,522.74,1584.77
529,13,634.76,1780.86
529,14,694.18,1770.86
529,15,910.62,2235.92
529,16,1201.91,2822.77
529,17,1364.59,3089.61
529,18,1592.62,3461.07
529,19,1918.35,4106.07
529,20,1912.91,3586.32
529,21,2087.82,3405.92
529,22,2388.12,3357.61
529,23,2545,3774.18
529,24,2697.82,4047.17
529,25,3492.29,4779.91
530,1,0,0.0
530,2,0,0.0
530,3,0,0.0
530,4,0,0.0
530,5,0,0.0
530,6,0,0.0
530,7,0,0.0
530,8,62.64,161.2
530,9,35.5,81.61
530,10,39.09,80.97
530,11,73.86,102.76
530,12,117.36,155.71
530,13,132.86,185.34
530,14,127.95,220.28
530,15,143.95,223.49
530,16,204.36,359.51
530,17,326.32,579.6
530,18,528.86,884.12
530,19,720.91,1218.31
530,20,733.32,1197.57
530,21,871.77,1230.71
530,22,923.55,1145.56
530,23,972.73,1098.66
530,24,931.45,993.51
530,25,916.5,982.97
531,1,0,0.0
531,2,0,0.0
531,3,0,0.0
531,4,0,0.0
531,5,0,0.0
531,6,0,0.0
531,7,0,0.0
531,8,62.09,161.38
531,9,35.64,81.55
531,10,38.95,81.03
531,11,74.77,102.25
531,12,115.5,156.63
531,13,125.32,185.79
531,14,127.18,220.63
531,15,143.36,223.82
531,16,203.64,359.86
531,17,325.09,580.17
531,18,524.45,885.9
531,19,722.05,1217.92
531,20,733.91,1197.34
531,21,891.82,1223.47
531,22,916.77,1147.6
531,23,969.14,1099.21
531,24,903.23,991.48
531,25,894.27,980.45
532,1,0,0.0
532,2,0,0.0
532,3,0,0.0
532,4,0,0.0
532,5,0,0.0
532,6,0,0.0
532,7,54.66,236.48
532,8,85.59,346.06
532,9,99.31,451.7
532,10,82.59,322.29
532,11,83.5,327.8
532,12,100.91,367.96
532,13,107.25,410.63
532,14,112.94,399.51
532,15,125.16,350.98
532,16,141.62,346.72
532,17,174.75,372.14
532,18,199.31,370.35
532,19,221.94,396.95
532,20,240.72,377.67
532,21,229.16,344.38
532,22,236.88,348.06
532,23,246.41,359.32
532,24,253.06,378.14
532,25,280.47,407.61
533,1,0,0.0
533,2,0,0.0
533,3,0,0.0
533,4,0,0.0
533,5,0,0.0
533,6,0,0.0
533,7,2.38,2.24
533,8,0.46,0.93
533,9,6.15,6.05
533,10,15.46,12.91
533,11,30.38,22.89
533,12,42.62,21.4
533,13,43.15,28.47
533,14,44.23,18.94
533,15,72.69,36.16
533,16,81.08,47.29
533,17,161,109.6
533,18,301.08,277.67
533,19,477.69,306.45
533,20,472.69,289.69
533,21,626,483.41
533,22,732.92,547.23
533,23,998.54,822.54
533,24,1125.69,650.76
533,25,952.46,553.97
534,1,0,0.0
534,2,0,0.0
534,3,0,0.0
534,4,0,0.0
534,5,0,0.0
534,6,0,0.0
534,7,21.43,30.45
534,8,46.95,41.59
534,9,8.76,11.43
534,10,4.57,7.9
534,11,7.62,12.57
534,12,12.19,15.67
534,13,23.62,39.47
534,14,40.95,59.0
534,15,50.76,62.27
534,16,49.24,66.29
534,17,69.43,95.75
534,18,103.86,129.82
534,19,135.67,141.22
534,20,203.33,232.56
534,21,273.05,332.52
534,22,330.33,383.83
534,23,497.71,525.44
534,24,471,392.7
534,25,496.43,405.89
535,1,0,0.0
535,2,0,0.0
535,3,0,0.0
535,4,0,0.0
535,5,0,0.0
535,6,0,0.0
535,7,20.24,30.78
535,8,46.67,41.86
535,9,8.57,11.54
535,10,4.38,7.88
535,11,8.43,13.29
535,12,13.05,15.91
535,13,25,39.93
535,14,39.62,58.93
535,15,49.29,62.19
535,16,46.38,66.24
535,17,60.43,90.97
535,18,89.9,121.65
535,19,118,127.87
535,20,185.14,224.13
535,21,244.33,317.16
535,22,288.33,348.55
535,23,451,510.46
535,24,430.9,362.53
535,25,451.86,377.69
536,1,0,0.0
536,2,0,0.0
536,3,0,0.0
536,4,0,0.0
536,5,0,0.0
536,6,0,0.0
536,7,5.22,8.78
536,8,3.3,3.31
536,9,13.86,9.83
536,10,30.43,24.25
536,11,30.46,16.36
536,12,33.32,22.22
536,13,38.22,25.16
536,14,30.68,18.11
536,15,35.38,26.8
536,16,56.11,36.89
536,17,77.19,62.35
536,18,217.24,156.64
536,19,244.16,170.37
536,20,398.11,187.12
536,21,484.7,236.39
536,22,606.92,293.35
536,23,423.95,241.35
536,24,299.3,166.57
536,25,303.86,169.43
537,1,0,0.0
537,2,0,0.0
537,3,0,0.0
537,4,0,0.0
537,5,0,0.0
537,6,0,0.0
537,7,0.67,1.55
537,8,0.67,1.65
537,9,1.92,3.3
537,10,12.42,18.02
537,11,40.25,45.63
537,12,44.92,44.44
537,13,38.58,50.39
537,14,40.25,38.42
537,15,37,30.84
537,16,24.92,29.84
537,17,25.67,35.78
537,18,69.75,95.97
537,19,139.25,183.56
537,20,122.33,132.74
537,21,158,174.07
537,22,209.33,271.67
537,23,212.58,220.38
537,24,326.25,330.95
537,25,426.33,410.76
538,1,0,0.0
538,2,0,0.0
538,3,0,0.0
538,4,0,0.0
538,5,0,0.0
538,6,0,0.0
538,7,26.03,126.93
538,8,109.78,362.02
538,9,116.28,511.57
538,10,142.47,642.96
538,11,160.28,691.64
538,12,253.75,1213.23
538,13,353.22,1636.67
538,14,394.41,1586.63
538,15,611.47,2072.94
538,16,826.31,2549.59
538,17,772.97,1655.64
538,18,899.47,1466.2
538,19,1124.84,1563.22
538,20,1212.38,1339.81
538,21,1054.72,1278.04
538,22,1096.03,1301.7
538,23,1128.94,1504.33
538,24,1180.84,1581.4
538,25,1169.59,1385.95
539,1,0,0.0
539,2,0,0.0
539,3,0,0.0
539,4,0,0.0
539,5,0,0.0
539,6,0,0.0
539,7,0,0.0
539,8,0,0.0
539,9,0,0.0
539,10,0,0.0
539,11,3.6,7.09
539,12,1.8,8.84
539,13,3.9,8.94
539,14,2.1,8.25
539,15,8.9,12.49
539,16,6.3,7.66
539,17,14.4,18.03
539,18,19.8,43.16
539,19,30.5,48.68
539,20,54.1,98.73
539,21,85.7,179.75
539,22,64,116.21
539,23,29.3,52.54
539,24,21.4,46.81
539,25,27.7,44.29
540,1,0,0.0
540,2,0,0.0
540,3,0,0.0
540,4,0,0.0
540,5,0,0.0
540,6,0,0.0
540,7,0,0.0
540,8,0,0.0
540,9,0,0.0
540,10,0,0.0
540,11,3.6,7.09
540,12,7,17.7
540,13,4.9,9.0
540,14,4.2,9.95
540,15,16.6,23.83
540,16,14.3,25.73
540,17,18.2,19.39
540,18,22.6,42.96
540,19,31,48.4
540,20,53.2,99.16
540,21,85.4,179.89
540,22,65.2,115.6
540,23,29.5,52.43
540,24,21.5,46.77
540,25,27.6,44.35
541,1,0,0.0
541,2,0,0.0
541,3,0,0.0
541,4,0,0.0
541,5,0,0.0
541,6,0,0.0
541,7,8.28,21.5
541,8,11.96,29.52
541,9,11.93,15.31
541,10,23.3,21.78
541,11,22.69,19.16
541,12,32.41,33.82
541,13,40.31,49.42
541,14,54.01,70.36
541,15,59.39,102.03
541,16,67.34,107.45
541,17,114.89,172.75
541,18,160.99,214.62
541,19,223.43,316.34
541,20,336.73,389.32
541,21,387.96,540.0
541,22,426.43,609.2
541,23,433.43,608.03
541,24,495.08,635.27
541,25,539.99,747.19
542,1,0,0.0
542,2,0,0.0
542,3,0,0.0
542,4,0,0.0
542,5,0,0.0
542,6,0,0.0
542,7,0.67,1.55
542,8,0.67,1.65
542,9,2,3.27
542,10,12.58,17.93
542,11,40.5,45.52
542,12,44.25,44.82
542,13,39.58,49.87
542,14,41.92,37.63
542,15,40.75,28.91
542,16,25,29.78
542,17,26.75,35.27
542,18,70.75,95.4
542,19,138.33,184.16
542,20,120.08,134.25
542,21,159.33,173.25
542,22,209.83,271.33
542,23,217.75,216.33
542,24,327.83,329.77
542,25,439.25,403.26
543,1,0,0.0
543,2,0,0.0
543,3,0,0.0
543,4,0,0.0
543,5,0,0.0
543,6,0,0.0
543,7,54.78,236.46
543,8,85.69,346.04
543,9,99.72,451.62
543,10,83.56,322.09
543,11,83.62,327.77
543,12,101.44,367.83
543,13,107.62,410.54
543,14,113.81,399.29
543,15,125.91,350.74
543,16,143.62,346.12
543,17,175.81,371.7
543,18,201.34,369.46
543,19,225.84,395.45
543,20,243.53,376.53
543,21,229.78,344.06
543,22,237.81,347.62
543,23,247.44,358.86
543,24,254.69,377.39
543,25,284.31,405.76
544,1,0,0.0
544,2,0,0.0
544,3,0,0.0
544,4,0,0.0
544,5,0,0.0
544,6,0,0.0
544,7,35.25,47.09
544,8,31.5,35.84
544,9,25,24.26
544,10,16.5,11.16
544,11,44.08,36.07
544,12,52.83,28.36
544,13,82.17,45.96
544,14,163,116.61
544,15,281.33,157.2
544,16,387.25,235.26
544,17,743,302.55
544,18,1384.67,745.75
544,19,3539.08,1565.46
544,20,4939.67,2200.81
544,21,5357.92,1841.93
544,22,5135.83,1764.56
544,23,4916.08,1703.32
544,24,5265.08,1659.36
544,25,5546.67,1644.17
545,1,0,0.0
545,2,0,0.0
545,3,0,0.0
545,4,0,0.0
545,5,0,0.0
545,6,0,0.0
545,7,18.28,48.85
545,8,27.88,61.91
545,9,38.75,70.94
545,10,55.31,68.71
545,11,58.44,72.15
545,12,53.28,84.65
545,13,63.5,99.35
545,14,66.22,87.4
545,15,74.31,96.81
545,16,78.12,80.39
545,17,128.66,164.18
545,18,147.72,194.98
